"FileName Type True-Ref Predicted-Ref Difference(Pred-True)"
BCC-HCP-transition:config_34.json Training -17.898676827509547 -18.806046704069008 -0.9073698765594607
BCC-HCP-transition:config_67.json Training -18.05045346610758 -18.324909386009303 -0.27445591990172247
BCC-HCP-transition:config_45.json Training -17.99687320621251 -18.191189990718858 -0.19431678450634848
BCC-HCP-transition:config_12.json Training -17.73054043095273 -18.10390669153566 -0.3733662605829302
BCC-HCP-transition:config_35.json Training -17.910416838560486 -18.862812203502934 -0.952395364942447
BCC-HCP-transition:config_155.json Training -17.998077731627394 -19.0628649839259 -1.0647872522985047
BCC-HCP-transition:config_120.json Training -17.964709464209424 -19.05758510056005 -1.0928756363506267
BCC-HCP-transition:config_153.json Training -17.987009825429134 -19.03388690770744 -1.0468770822783071
BCC-HCP-transition:config_83.json Training -18.466982189167375 -19.145531352214086 -0.6785491630467106
BCC-HCP-transition:config_31.json Training -17.85419332893636 -18.610949174118865 -0.7567558451825036
BCC-HCP-transition:config_79.json Training -18.37748079951608 -19.047519150569443 -0.6700383510533641
BCC-HCP-transition:config_74.json Training -18.246735214650116 -18.79104333856688 -0.544308123916764
BCC-HCP-transition:config_64.json Training -17.959908414997855 -18.138022436468216 -0.17811402147036048
BCC-HCP-transition:config_75.json Training -18.27282940991875 -18.850667234261337 -0.5778378243425877
BCC-HCP-transition:config_48.json Training -18.08964829643491 -18.39144520966333 -0.30179691322842217
BCC-HCP-transition:config_58.json Training -18.371174341454285 -19.00207073945741 -0.6308963980031237
BCC-HCP-transition:config_157.json Training -18.02122029816343 -19.09523457964038 -1.0740142814769484
BCC-HCP-transition:config_141.json Training -17.947035714465052 -19.00353500438 -1.0564992899149495
BCC-HCP-transition:config_156.json Training -18.0057064072453 -19.07860619170363 -1.0728997844583326
BCC-HCP-transition:config_121.json Training -17.9854061876439 -19.123436608288053 -1.138030420644153
BCC-HCP-transition:config_143.json Training -17.990830077857787 -19.14041256959281 -1.1495824917350248
BCC-HCP-transition:config_43.json Training -17.935077336470652 -18.071173006739976 -0.13609567026932368
BCC-HCP-transition:config_18.json Training -17.821862949991502 -18.330785765530294 -0.5089228155387922
BCC-HCP-transition:config_159.json Training -18.064401591335084 -19.131347722531757 -1.0669461311966728
BCC-HCP-transition:config_119.json Training -17.945276330541784 -18.985188465488566 -1.039912134946782
BCC-HCP-transition:config_136.json Training -17.843019858820597 -18.571090240516853 -0.7280703816962557
BCC-HCP-transition:config_33.json Training -17.885541726302645 -18.74452695011554 -0.8589852238128941
BCC-HCP-transition:config_39.json Training -17.95871660275221 -19.03145860117824 -1.0727419984260287
BCC-HCP-transition:config_70.json Training -18.137446947051025 -18.527747536492907 -0.39030058944188184
BCC-HCP-transition:config_144.json Training -18.01225220155544 -19.200331516742306 -1.1880793151868652
BCC-HCP-transition:config_57.json Training -18.34381458068757 -18.95844025292841 -0.6146256722408374
BCC-HCP-transition:config_124.json Training -18.049791445471726 -19.28004168674446 -1.230250241272735
BCC-HCP-transition:config_97.json Training -17.924015369226485 -19.022951179067025 -1.0989358098405404
BCC-HCP-transition:config_140.json Training -17.927554621065937 -18.92665539694271 -0.9991007758767729
BCC-HCP-transition:config_93.json Training -17.8428120822252 -18.800653206422385 -0.9578411241971843
BCC-HCP-transition:config_94.json Training -17.866340298482847 -18.860851343826983 -0.9945110453441366
BCC-HCP-transition:config_111.json Training -17.75231885590791 -18.23884282702882 -0.48652397112090995
BCC-HCP-transition:config_161.json Training -18.099210927878453 -19.17157956136867 -1.0723686334902176
BCC-HCP-transition:config_164.json Training -18.050983245726247 -19.24055313585009 -1.1895698901238418
BCC-HCP-transition:config_87.json Training -17.998602590747147 -18.413431343316468 -0.4148287525693206
BCC-HCP-transition:config_131.json Training -17.706466483195783 -18.098819780512972 -0.3923532973171895
BCC-HCP-transition:config_29.json Training -17.819246267538613 -18.469624262461238 -0.6503779949226249
BCC-HCP-transition:config_112.json Training -17.781577252766397 -18.33909606617344 -0.557518813407043
BCC-HCP-transition:config_92.json Training -17.828485974125535 -18.738147557850546 -0.9096615837250113
BCC-HCP-transition:config_115.json Training -17.8622056373622 -18.638972117402236 -0.7767664800400347
BCC-HCP-transition:config_8.json Training -17.677697716956523 -17.98095757112142 -0.30325985416489587
BCC-HCP-transition:config_26.json Training -17.76334202754491 -18.258334341920776 -0.49499231437586744
BCC-HCP-transition:config_134.json Training -17.791143341614593 -18.376700669496344 -0.5855573278817516
BCC-HCP-transition:config_147.json Training -18.094091193108483 -19.35100732778743 -1.2569161346789457
BCC-HCP-transition:config_114.json Training -17.83706243061169 -18.540822740773816 -0.7037603101621244
BCC-HCP-transition:config_38.json Training -17.946629194392273 -18.999515232752948 -1.0528860383606755
BCC-HCP-transition:config_132.json Training -17.735153269363472 -18.187449138872637 -0.45229586950916456
BCC-HCP-transition:config_105.json Training -18.03491002143841 -19.24055313585009 -1.2056431144116786
BCC-HCP-transition:config_54.json Training -18.261519277313774 -18.795869542307805 -0.5343502649940319
BCC-HCP-transition:config_22.json Training -17.690418415310187 -18.009742186933156 -0.3193237716229689
BCC-HCP-transition:config_69.json Training -18.10911762042702 -18.459440179031702 -0.350322558604681
BCC-HCP-transition:config_77.json Training -18.325235328219083 -18.95883479514909 -0.6335994669300078
BCC-HCP-transition:config_158.json Training -18.044048903734595 -19.112799606526742 -1.0687507027921477
BCC-HCP-transition:config_10.json Training -17.7034412162281 -18.03979105511626 -0.33634983888816095
BCC-HCP-transition:config_36.json Training -17.92183462354919 -18.91449844530858 -0.9926638217593897
BCC-HCP-transition:config_167.json Training -18.08251440214587 -19.32123348104486 -1.238719078898992
BCC-HCP-transition:config_68.json Training -18.080099255643205 -18.391583342041162 -0.3114840863979573
BCC-HCP-transition:config_80.json Training -18.403440103579587 -19.082737285444203 -0.6792971818646159
BCC-HCP-transition:config_14.json Training -17.759160974003684 -18.173558587730945 -0.41439761372726025
BCC-HCP-transition:config_113.json Training -17.810334556766055 -18.44032838449254 -0.6299938277264836
BCC-HCP-transition:config_100.json Training -17.997101349002392 -19.151009931759834 -1.1539085827574418
BCC-HCP-transition:config_37.json Training -17.93444682571352 -18.96030298289209 -1.0258561571785734
BCC-HCP-transition:config_126.json Training -18.094094779364013 -19.35100732778743 -1.256912548423415
BCC-HCP-transition:config_50.json Training -18.14845564484519 -18.530854896689704 -0.3823992518445145
BCC-HCP-transition:config_154.json Training -17.991391491017577 -19.047972059913413 -1.0565805688958356
BCC-HCP-transition:config_82.json Training -18.44971538193213 -19.13217616263071 -0.6824607806985803
liquid_mag_old:config_1.json Training -14.292754892498385 -14.061595340037508 0.23115955246087694
liquid_mag_old:config_5.json Training -14.273753882141728 -14.05608482002774 0.21766906211398762
liquid_mag_old:config_6.json Training -14.115170623214967 -13.925053798922432 0.1901168242925344
liquid_mag_old:config_4.json Training -14.27003437434591 -14.026621576376579 0.2434127979693308
liquid_mag_old:config_7.json Training -14.097669497451953 -13.919938978867819 0.17773051858413424
liquid_mag_old:config_9.json Training -14.078464555766814 -13.9350630261886 0.14340152957821495
liquid_mag_old:config_3.json Training -14.241097300998232 -14.028883074473677 0.21221422652455502
liquid_mag_old:config_2.json Training -14.37356419080963 -14.07527054079486 0.29829365001477015
liquid_mag_old:config_8.json Training -14.081348345919945 -13.940030174513895 0.1413181714060503
liquid_mag_old:config_10.json Training -14.040552518736808 -13.897364564446377 0.14318795429043085
point_def:config_1.json Training -15.560371766263973 -15.556470498268183 0.0039012679957899365
point_def:config_5.json Training -16.030472611325703 -15.961583083839244 0.06888952748645849
point_def:config_6.json Training -16.069095076834238 -16.00085628465465 0.06823879217958861
point_def:config_4.json Training -15.579863459277533 -15.550909533418377 0.028953925859156016
point_def:config_7.json Training -15.251385192852931 -15.250231723503509 0.001153469349421954
point_def:config_3.json Training -15.571482342346572 -15.549681595643174 0.021800746703398488
point_def:config_2.json Training -15.579239375749117 -15.548821997692146 0.030417378056970534
point_def:config_8.json Training -15.236168898571297 -15.233379051790669 0.0027898467806277694
CCMC-bcc-hcp-elastic_Jun2020:config_1062.json Training -20.074186787450785 -22.336931302604214 -2.262744515153429
CCMC-bcc-hcp-elastic_Jun2020:config_217.json Training -22.963036473790226 -23.42588690515214 -0.4628504313619146
CCMC-bcc-hcp-elastic_Jun2020:config_1411.json Training -16.157277940148674 -16.151004847876397 0.006273092272277125
CCMC-bcc-hcp-elastic_Jun2020:config_46.json Training -12.910523806438409 -12.913128278711238 -0.002604472272828673
CCMC-bcc-hcp-elastic_Jun2020:config_1260.json Training -18.164354893876194 -18.311971932895304 -0.14761703901911005
CCMC-bcc-hcp-elastic_Jun2020:config_1155.json Training -13.785859177418535 -13.414656537524843 0.37120263989369207
CCMC-bcc-hcp-elastic_Jun2020:config_1262.json Training -14.415871520208253 -13.778965469058837 0.6369060511494151
CCMC-bcc-hcp-elastic_Jun2020:config_245.json Training -20.589813134115047 -21.183395568480314 -0.5935824343652669
CCMC-bcc-hcp-elastic_Jun2020:config_630.json Training -14.062797566796625 -13.942830428747394 0.11996713804923154
CCMC-bcc-hcp-elastic_Jun2020:config_421.json Training -12.999969112370234 -12.629145990753484 0.37082312161675013
CCMC-bcc-hcp-elastic_Jun2020:config_168.json Training -17.276831597775253 -17.371904410149792 -0.09507281237453924
CCMC-bcc-hcp-elastic_Jun2020:config_1100.json Training -15.49464291897143 -15.97348300713397 -0.4788400881625403
CCMC-bcc-hcp-elastic_Jun2020:config_24.json Training -17.878850363010883 -17.82897221513607 0.04987814787481426
CCMC-bcc-hcp-elastic_Jun2020:config_337.json Training -19.633899750014336 -19.880925962398834 -0.2470262123844975
CCMC-bcc-hcp-elastic_Jun2020:config_527.json Training -14.685829993644296 -14.60424191052828 0.0815880831160154
CCMC-bcc-hcp-elastic_Jun2020:config_585.json Training -12.251428020738343 -12.191726793219866 0.059701227518477396
CCMC-bcc-hcp-elastic_Jun2020:config_728.json Training -17.507197514762602 -17.85517876920625 -0.34798125444364914
CCMC-bcc-hcp-elastic_Jun2020:config_657.json Training -13.62976407119286 -13.253216353869515 0.37654771732334424
CCMC-bcc-hcp-elastic_Jun2020:config_731.json Training -17.616069177078284 -17.964516780821448 -0.3484476037431641
CCMC-bcc-hcp-elastic_Jun2020:config_1190.json Training -16.232890179370827 -16.649665723142686 -0.416775543771859
CCMC-bcc-hcp-elastic_Jun2020:config_1473.json Training -16.013443423911944 -16.00872226741016 0.004721156501783952
CCMC-bcc-hcp-elastic_Jun2020:config_1475.json Training -15.857725930290673 -15.854502665948315 0.0032232643423579788
CCMC-bcc-hcp-elastic_Jun2020:config_1152.json Training -16.806863630122564 -15.06996659271236 1.7368970374102037
CCMC-bcc-hcp-elastic_Jun2020:config_1.json Training -16.95135688990196 -16.958957325551097 -0.007600435649138149
CCMC-bcc-hcp-elastic_Jun2020:config_130.json Training -24.053709088737143 -24.876300546395278 -0.8225914576581346
CCMC-bcc-hcp-elastic_Jun2020:config_102.json Training -21.80644317116056 -22.13035721857439 -0.32391404741382956
CCMC-bcc-hcp-elastic_Jun2020:config_941.json Training -18.954793295544267 -20.4628399160641 -1.5080466205198348
CCMC-bcc-hcp-elastic_Jun2020:config_587.json Training -15.307936463767074 -15.327127590021691 -0.01919112625461672
CCMC-bcc-hcp-elastic_Jun2020:config_821.json Training -20.511838663465603 -22.40076079191332 -1.8889221284477173
CCMC-bcc-hcp-elastic_Jun2020:config_486.json Training -11.508503862458712 -11.220474330940837 0.2880295315178749
CCMC-bcc-hcp-elastic_Jun2020:config_468.json Training -13.049091507622215 -12.987218665955258 0.06187284166695761
CCMC-bcc-hcp-elastic_Jun2020:config_1150.json Training -20.401222844762962 -21.261282497205155 -0.8600596524421924
CCMC-bcc-hcp-elastic_Jun2020:config_1453.json Training -15.780450826659195 -15.77800591944728 0.0024449072119150372
CCMC-bcc-hcp-elastic_Jun2020:config_1389.json Training -14.638201117642417 -13.094560675019492 1.5436404426229249
CCMC-bcc-hcp-elastic_Jun2020:config_1357.json Training -15.878986006310539 -16.26505022238342 -0.3860642160728798
CCMC-bcc-hcp-elastic_Jun2020:config_627.json Training -14.53348202573314 -14.065940557284536 0.4675414684486032
CCMC-bcc-hcp-elastic_Jun2020:config_442.json Training -14.217920371815524 -14.207836202761573 0.010084169053950376
CCMC-bcc-hcp-elastic_Jun2020:config_1139.json Training -17.316332943335595 -18.465746166957846 -1.1494132236222505
CCMC-bcc-hcp-elastic_Jun2020:config_1230.json Training -30.7451731583917 -35.387813170970546 -4.642640012578845
CCMC-bcc-hcp-elastic_Jun2020:config_594.json Training -11.105980080436183 -10.963133079769298 0.14284700066688494
CCMC-bcc-hcp-elastic_Jun2020:config_323.json Training -16.1605513479877 -16.1841776073457 -0.023626259358000112
CCMC-bcc-hcp-elastic_Jun2020:config_881.json Training -20.47073788992607 -21.864488879592113 -1.3937509896660423
CCMC-bcc-hcp-elastic_Jun2020:config_240.json Training -16.05861492728572 -15.98569925981552 0.07291566747020006
CCMC-bcc-hcp-elastic_Jun2020:config_47.json Training -12.736994648295699 -12.735563843775207 0.001430804520492046
CCMC-bcc-hcp-elastic_Jun2020:config_5.json Training -24.801187041918563 -26.088724101114558 -1.2875370591959943
CCMC-bcc-hcp-elastic_Jun2020:config_829.json Training -18.286333799936312 -19.659634455579955 -1.373300655643643
CCMC-bcc-hcp-elastic_Jun2020:config_915.json Training -22.168815770763597 -23.00255927629872 -0.8337435055351214
CCMC-bcc-hcp-elastic_Jun2020:config_1296.json Training -14.305285183387689 -14.408279550900867 -0.10299436751317792
CCMC-bcc-hcp-elastic_Jun2020:config_1320.json Training -16.693134096697488 -16.48092735530636 0.21220674139112816
CCMC-bcc-hcp-elastic_Jun2020:config_213.json Training -18.00783278356584 -18.383758714608387 -0.37592593104254846
CCMC-bcc-hcp-elastic_Jun2020:config_422.json Training -17.04239064284176 -17.071195935685655 -0.028805292843895103
CCMC-bcc-hcp-elastic_Jun2020:config_495.json Training -12.328017403098684 -12.30262605085494 0.025391352243744336
CCMC-bcc-hcp-elastic_Jun2020:config_122.json Training -23.607747294512144 -24.251681337289916 -0.6439340427777722
CCMC-bcc-hcp-elastic_Jun2020:config_385.json Training -16.51418278108864 -16.5473828141499 -0.033200033061259404
CCMC-bcc-hcp-elastic_Jun2020:config_298.json Training -15.937672163381436 -15.938245377470908 -0.000573214089472529
CCMC-bcc-hcp-elastic_Jun2020:config_427.json Training -18.05211827280585 -18.09474190487301 -0.04262363206716202
CCMC-bcc-hcp-elastic_Jun2020:config_857.json Training -21.65201865734514 -23.402481250731796 -1.7504625933866578
CCMC-bcc-hcp-elastic_Jun2020:config_1398.json Training -16.27113661482991 -16.674221420485623 -0.4030848056557126
CCMC-bcc-hcp-elastic_Jun2020:config_497.json Training -12.218357806607536 -12.121715133014398 0.09664267359313783
CCMC-bcc-hcp-elastic_Jun2020:config_1366.json Training -15.48893966240843 -14.0002410760429 1.4886985863655298
CCMC-bcc-hcp-elastic_Jun2020:config_99.json Training -29.914237801610334 -32.77447733005244 -2.860239528442108
CCMC-bcc-hcp-elastic_Jun2020:config_1432.json Training -15.780299818056342 -15.777670781056898 0.0026290369994441676
CCMC-bcc-hcp-elastic_Jun2020:config_1434.json Training -15.780537669793233 -15.777982384005067 0.002555285788165662
CCMC-bcc-hcp-elastic_Jun2020:config_976.json Training -19.49161467610331 -20.525331461231456 -1.0337167851281457
CCMC-bcc-hcp-elastic_Jun2020:config_961.json Training -20.310345687154978 -21.538686842068156 -1.2283411549131777
CCMC-bcc-hcp-elastic_Jun2020:config_792.json Training -17.939000777317695 -18.692350349017403 -0.7533495716997081
CCMC-bcc-hcp-elastic_Jun2020:config_1390.json Training -13.054929194687032 -11.923287365721201 1.1316418289658312
CCMC-bcc-hcp-elastic_Jun2020:config_238.json Training -18.45678635868113 -18.71058134755946 -0.25379498887833307
CCMC-bcc-hcp-elastic_Jun2020:config_750.json Training -18.070651986127505 -18.698606049453883 -0.6279540633263778
CCMC-bcc-hcp-elastic_Jun2020:config_395.json Training -17.427152966541367 -17.477182431539877 -0.050029464998509354
CCMC-bcc-hcp-elastic_Jun2020:config_926.json Training -21.9417317523875 -22.611284014571854 -0.6695522621843537
CCMC-bcc-hcp-elastic_Jun2020:config_831.json Training -17.712626676500392 -18.938769811532918 -1.226143135032526
CCMC-bcc-hcp-elastic_Jun2020:config_944.json Training -19.693243758883227 -20.77407375433493 -1.080829995451701
CCMC-bcc-hcp-elastic_Jun2020:config_1015.json Training -20.262400651280537 -21.829464948730493 -1.5670642974499565
CCMC-bcc-hcp-elastic_Jun2020:config_423.json Training -17.463525625340864 -17.53480621559273 -0.07128059025186673
CCMC-bcc-hcp-elastic_Jun2020:config_537.json Training -13.133760267931077 -12.936706930342524 0.19705333758855303
CCMC-bcc-hcp-elastic_Jun2020:config_1485.json Training -15.780649378661032 -15.77813348588933 0.0025158927717026103
CCMC-bcc-hcp-elastic_Jun2020:config_836.json Training -16.456077647735643 -17.272129792718115 -0.8160521449824714
CCMC-bcc-hcp-elastic_Jun2020:config_1022.json Training -24.036305063592184 -27.607683118185058 -3.5713780545928735
CCMC-bcc-hcp-elastic_Jun2020:config_659.json Training -14.356866632574784 -14.132561241631775 0.22430539094300883
CCMC-bcc-hcp-elastic_Jun2020:config_1247.json Training -15.239732180545872 -13.393161284508006 1.846570896037866
CCMC-bcc-hcp-elastic_Jun2020:config_465.json Training -15.07266699177287 -15.036611458576905 0.036055533195964884
CCMC-bcc-hcp-elastic_Jun2020:config_846.json Training -19.98561307314076 -21.459488340812143 -1.4738752676713816
CCMC-bcc-hcp-elastic_Jun2020:config_615.json Training -12.457574243992472 -12.42315902124315 0.03441522274932218
CCMC-bcc-hcp-elastic_Jun2020:config_62.json Training -10.492745404355327 -10.322531706108096 0.1702136982472311
CCMC-bcc-hcp-elastic_Jun2020:config_741.json Training -18.195312931718867 -18.69250268293411 -0.49718975121524167
CCMC-bcc-hcp-elastic_Jun2020:config_1036.json Training -19.38689098882987 -20.660099468445438 -1.273208479615569
CCMC-bcc-hcp-elastic_Jun2020:config_1111.json Training -18.395540291460758 -19.479034928366378 -1.0834946369056198
CCMC-bcc-hcp-elastic_Jun2020:config_278.json Training -15.73496499670756 -15.715812117118777 0.01915287958878409
CCMC-bcc-hcp-elastic_Jun2020:config_1013.json Training -22.68669602264209 -25.052158815550747 -2.3654627929086587
CCMC-bcc-hcp-elastic_Jun2020:config_1232.json Training -20.64152757347438 -21.927324785965666 -1.2857972124912855
CCMC-bcc-hcp-elastic_Jun2020:config_1206.json Training -14.712251151348053 -14.81378654351763 -0.10153539216957697
CCMC-bcc-hcp-elastic_Jun2020:config_503.json Training -12.582118565719295 -12.48470825551513 0.09741031020416457
CCMC-bcc-hcp-elastic_Jun2020:config_1211.json Training -19.028105310550803 -20.21514745999762 -1.1870421494468175
CCMC-bcc-hcp-elastic_Jun2020:config_1213.json Training -22.429549827681434 -21.69023040144586 0.7393194262355749
CCMC-bcc-hcp-elastic_Jun2020:config_110.json Training -30.541226972058123 -33.52814526945089 -2.9869182973927657
CCMC-bcc-hcp-elastic_Jun2020:config_169.json Training -18.215004660873003 -18.231766244137816 -0.01676158326481314
CCMC-bcc-hcp-elastic_Jun2020:config_239.json Training -18.767449730314286 -19.121344533654877 -0.35389480334059087
CCMC-bcc-hcp-elastic_Jun2020:config_42.json Training -13.640694103141737 -13.650928803540099 -0.010234700398362051
CCMC-bcc-hcp-elastic_Jun2020:config_532.json Training -13.271542256931703 -13.239672067383921 0.031870189547781536
CCMC-bcc-hcp-elastic_Jun2020:config_1217.json Training -16.899225702553764 -17.72973397660957 -0.8305082740558056
CCMC-bcc-hcp-elastic_Jun2020:config_1219.json Training -18.615635748175176 -19.39192626085513 -0.7762905126799531
CCMC-bcc-hcp-elastic_Jun2020:config_1091.json Training -18.57169239223357 -18.5596670461904 0.012025346043170515
CCMC-bcc-hcp-elastic_Jun2020:config_542.json Training -12.834763984872897 -12.831298291583506 0.0034656932893906145
CCMC-bcc-hcp-elastic_Jun2020:config_1438.json Training -15.780669574198715 -15.77818942838378 0.002480145814935497
CCMC-bcc-hcp-elastic_Jun2020:config_1417.json Training -15.658065591214102 -15.656683442454138 0.001382148759963897
CCMC-bcc-hcp-elastic_Jun2020:config_964.json Training -23.361364939818696 -26.964061841587778 -3.6026969017690824
CCMC-bcc-hcp-elastic_Jun2020:config_719.json Training -11.496921716021879 -11.36995220103376 0.1269695149881187
CCMC-bcc-hcp-elastic_Jun2020:config_760.json Training -17.832624460786747 -18.61190762977726 -0.7792831689905135
CCMC-bcc-hcp-elastic_Jun2020:config_596.json Training -12.003434430827099 -11.95900926861772 0.044425162209378755
CCMC-bcc-hcp-elastic_Jun2020:config_295.json Training -16.778172620139067 -16.94334317649084 -0.16517055635177158
CCMC-bcc-hcp-elastic_Jun2020:config_1430.json Training -15.77996397952917 -15.777225416480926 0.002738563048243492
CCMC-bcc-hcp-elastic_Jun2020:config_53.json Training -11.759885236002999 -11.715211817887385 0.04467341811561454
CCMC-bcc-hcp-elastic_Jun2020:config_477.json Training -13.717826303143738 -13.564383348407771 0.1534429547359668
CCMC-bcc-hcp-elastic_Jun2020:config_25.json Training -17.595992307168245 -17.558080643256197 0.037911663912048255
CCMC-bcc-hcp-elastic_Jun2020:config_84.json Training -22.63085881064565 -23.577493296200924 -0.9466344855552755
CCMC-bcc-hcp-elastic_Jun2020:config_1415.json Training -15.82188786401105 -15.819006937095265 0.002880926915784343
CCMC-bcc-hcp-elastic_Jun2020:config_1313.json Training -14.786935255248661 -13.748155260208609 1.038779995040052
CCMC-bcc-hcp-elastic_Jun2020:config_634.json Training -12.437738932886742 -12.37741616371659 0.06032276917015089
CCMC-bcc-hcp-elastic_Jun2020:config_826.json Training -19.1970877681875 -20.793888654833257 -1.596800886645756
CCMC-bcc-hcp-elastic_Jun2020:config_133.json Training -20.801312950372765 -21.238596378381317 -0.437283428008552
CCMC-bcc-hcp-elastic_Jun2020:config_6.json Training -24.34911549868057 -25.42800426992113 -1.0788887712405604
CCMC-bcc-hcp-elastic_Jun2020:config_996.json Training -18.668267372503283 -20.209288685481297 -1.541021312978014
CCMC-bcc-hcp-elastic_Jun2020:config_30.json Training -16.270205658345553 -16.26262992287593 0.007575735469622202
CCMC-bcc-hcp-elastic_Jun2020:config_624.json Training -13.54994867271903 -13.52107546437995 0.028873208339080136
CCMC-bcc-hcp-elastic_Jun2020:config_1017.json Training -28.984529819814576 -31.77597346925592 -2.7914436494413444
CCMC-bcc-hcp-elastic_Jun2020:config_467.json Training -15.746145053454558 -15.854157278815704 -0.1080122253611453
CCMC-bcc-hcp-elastic_Jun2020:config_625.json Training -14.872045703994846 -14.845681593135408 0.026364110859438128
CCMC-bcc-hcp-elastic_Jun2020:config_405.json Training -13.912083827278177 -13.903793036575259 0.008290790702918827
CCMC-bcc-hcp-elastic_Jun2020:config_536.json Training -13.298274206437576 -13.262802079813673 0.035472126623902867
CCMC-bcc-hcp-elastic_Jun2020:config_61.json Training -10.621886996804548 -10.468966891350947 0.15292010545360135
CCMC-bcc-hcp-elastic_Jun2020:config_1002.json Training -21.021797685906375 -23.59081837080437 -2.569020684897996
CCMC-bcc-hcp-elastic_Jun2020:config_940.json Training -17.751486888667056 -18.520022730308263 -0.7685358416412065
CCMC-bcc-hcp-elastic_Jun2020:config_492.json Training -15.58944937343053 -15.599856722821347 -0.010407349390817444
CCMC-bcc-hcp-elastic_Jun2020:config_1259.json Training -13.39190410125819 -13.114794703444666 0.27710939781352373
CCMC-bcc-hcp-elastic_Jun2020:config_647.json Training -11.893319051015457 -11.31331020571081 0.580008845304647
CCMC-bcc-hcp-elastic_Jun2020:config_1077.json Training -13.933320818832122 -13.403003778146068 0.5303170406860538
CCMC-bcc-hcp-elastic_Jun2020:config_357.json Training -16.95135689235158 -16.958957325551097 -0.007600433199517198
CCMC-bcc-hcp-elastic_Jun2020:config_1045.json Training -24.512940502398465 -27.229680482064566 -2.7167399796661016
CCMC-bcc-hcp-elastic_Jun2020:config_706.json Training -10.346048132596021 -9.998585092219116 0.3474630403769048
CCMC-bcc-hcp-elastic_Jun2020:config_736.json Training -17.75689759885546 -18.15235883504457 -0.3954612361891101
CCMC-bcc-hcp-elastic_Jun2020:config_148.json Training -21.061020915231637 -21.6655239901767 -0.6045030749450611
CCMC-bcc-hcp-elastic_Jun2020:config_756.json Training -18.02874585545349 -18.702749356802045 -0.6740035013485546
CCMC-bcc-hcp-elastic_Jun2020:config_703.json Training -10.17236253989218 -9.884002057603869 0.28836048228831146
CCMC-bcc-hcp-elastic_Jun2020:config_394.json Training -18.12775343222136 -18.179205224691124 -0.051451792469762836
CCMC-bcc-hcp-elastic_Jun2020:config_116.json Training -14.089043223411483 -14.071555134698395 0.0174880887130886
CCMC-bcc-hcp-elastic_Jun2020:config_1039.json Training -19.895953330719482 -21.715057911939777 -1.8191045812202944
CCMC-bcc-hcp-elastic_Jun2020:config_1323.json Training -16.713564327414424 -16.983860502237388 -0.2702961748229633
CCMC-bcc-hcp-elastic_Jun2020:config_15.json Training -20.75288961266701 -20.775471246846184 -0.02258163417917558
CCMC-bcc-hcp-elastic_Jun2020:config_447.json Training -15.089881430001665 -15.12604276113698 -0.03616133113531461
CCMC-bcc-hcp-elastic_Jun2020:config_984.json Training -14.98720781226491 -14.329029623741036 0.6581781885238733
CCMC-bcc-hcp-elastic_Jun2020:config_691.json Training -20.67553101620635 -21.25936200476967 -0.5838309885633208
CCMC-bcc-hcp-elastic_Jun2020:config_1043.json Training -19.552768561499544 -21.04028843870247 -1.4875198772029243
CCMC-bcc-hcp-elastic_Jun2020:config_573.json Training -11.816555668376413 -11.752388286608529 0.06416738176788428
CCMC-bcc-hcp-elastic_Jun2020:config_225.json Training -21.180944664731246 -21.392607054274233 -0.21166238954298677
CCMC-bcc-hcp-elastic_Jun2020:config_1081.json Training -17.210494707970494 -17.808371395462405 -0.5978766874919117
CCMC-bcc-hcp-elastic_Jun2020:config_165.json Training -18.906955959509162 -19.193208023663992 -0.28625206415483007
CCMC-bcc-hcp-elastic_Jun2020:config_286.json Training -16.741173827621843 -16.81878647792163 -0.07761265029978759
CCMC-bcc-hcp-elastic_Jun2020:config_1243.json Training -15.372220361974346 -15.718569352230606 -0.34634899025626
CCMC-bcc-hcp-elastic_Jun2020:config_679.json Training -11.310992888317122 -10.973807233232273 0.33718565508484843
CCMC-bcc-hcp-elastic_Jun2020:config_1066.json Training -19.75244185676133 -21.411552831272736 -1.6591109745114068
CCMC-bcc-hcp-elastic_Jun2020:config_1234.json Training -18.20641795670885 -18.98267764484382 -0.7762596881349708
CCMC-bcc-hcp-elastic_Jun2020:config_511.json Training -16.603155037130616 -16.636762385791318 -0.03360734866070203
CCMC-bcc-hcp-elastic_Jun2020:config_740.json Training -18.391165976940616 -18.910256597638856 -0.5190906206982397
CCMC-bcc-hcp-elastic_Jun2020:config_699.json Training -13.466175164684277 -12.309317895301897 1.15685726938238
CCMC-bcc-hcp-elastic_Jun2020:config_581.json Training -17.052269898603384 -17.043341270582744 0.008928628020640872
CCMC-bcc-hcp-elastic_Jun2020:config_372.json Training -14.305198952678165 -14.310190375395841 -0.004991422717676386
CCMC-bcc-hcp-elastic_Jun2020:config_1456.json Training -15.780629604530802 -15.778139592541697 0.0024900119891047012
CCMC-bcc-hcp-elastic_Jun2020:config_1126.json Training -15.537839103278309 -11.5660046185524 3.9718344847259086
CCMC-bcc-hcp-elastic_Jun2020:config_637.json Training -12.119393369158768 -11.90174260486396 0.21765076429480779
CCMC-bcc-hcp-elastic_Jun2020:config_474.json Training -15.428425349812876 -15.469851027938041 -0.04142567812516518
CCMC-bcc-hcp-elastic_Jun2020:config_1222.json Training -14.527409313190798 -13.53306755224681 0.9943417609439891
