Filename Group Natoms Energy_Truth Energy_Pred Testing_Bool
GSF_112_nonrelax_0.5.json GSF_112 30 -16.170655113940718 -0.9318314177583312 True
GSF_112_nonrelax_0.2.json GSF_112 30 -16.174624775062572 -0.9476385451210604 True
GSF_112_relax_0.45.json GSF_112 30 -16.153253955767198 -0.9291280505552868 True
111_surface_relax.json Surface 40 -16.195413334621204 -0.9452190808648803 True
112_surface_relax.json Surface 30 -16.170622793667555 -0.9318316218097351 True
A15_4.9.json Volume_A15 8 -19.81284462119924 -1.602062769990782 True
A15_4.8.json Volume_A15 8 -20.806811125973432 -1.8108090750072043 True
A15_5.0.json Volume_A15 8 -18.90836026749517 -1.4066970448929217 True
A15_5.4.json Volume_A15 8 -15.876751639096007 -0.8026290706601227 True
A15_5.7.json Volume_A15 8 -13.96617552180136 -0.6167560132213973 True
A15_6.8.json Volume_A15 8 -8.493189087384042 -0.3310245764713919 True
A15_6.5.json Volume_A15 8 -9.773894179638528 -0.38712157528095653 True
A15_5.3.json Volume_A15 8 -16.569948474762104 -0.9159864291995266 True
A15_5.1.json Volume_A15 8 -18.07577974988424 -1.2238136464236686 True
BCC_3.9.json Volume_BCC 2 -11.094537872969752 -0.45390071917080316 True
BCC_2.3.json Volume_BCC 2 -49.10212990472433 -7.760131431965766 True
BCC_2.5.json Volume_BCC 2 -36.1435253895209 -5.290030455251804 True
BCC_2.9.json Volume_BCC 2 -23.08454687207994 -2.3797453997105906 True
BCC_3.6.json Volume_BCC 2 -13.711057848387625 -0.5648091432388889 True
BCC_2.7.json Volume_BCC 2 -28.203620659031127 -3.434435816007664 True
FCC_5.2.json Volume_FCC 4 -9.347327166205119 -0.44826691781645167 True
FCC_4.2.json Volume_FCC 4 -16.19810641807693 -0.8133371003946142 True
FCC_4.1.json Volume_FCC 4 -17.098172120994718 -1.0819286453705173 True
FCC_5.4.json Volume_FCC 4 -8.305837760977177 -0.36427880372561516 True
FCC_4.5.json Volume_FCC 4 -13.806633026808315 -0.49443810917703146 True
FCC_4.9.json Volume_FCC 4 -11.100585425349552 -0.5353120048427 True
FCC_4.3.json Volume_FCC 4 -15.355948373889996 -0.62430455345486 True
FCC_5.0.json Volume_FCC 4 -10.490628289820354 -0.5182026135458672 True
FCC_4.4.json Volume_FCC 4 -14.561349954433783 -0.5237324011276023 True
